id,Период,Выручка
215875,предыдущий_месяц,4651.5
215876,текущий_месяц,7108.4
215876,препредыдущий_месяц,5122.0
215876,предыдущий_месяц,6116.5
215877,текущий_месяц,4159.4
215877,предыдущий_месяц,4324.5
215877,препредыдущий_месяц,4665.0
215878,предыдущий_месяц,5938.0
215878,препредыдущий_месяц,5494.0
215878,текущий_месяц,5683.2
215879,предыдущий_месяц,6499.0
215879,препредыдущий_месяц,5596.0
215879,текущий_месяц,5846.4
215880,препредыдущий_месяц,4555.0
215880,текущий_месяц,4074.6
215880,предыдущий_месяц,4228.0
215881,текущий_месяц,4955.3
215881,предыдущий_месяц,5084.0
215881,препредыдущий_месяц,4786.0
215882,текущий_месяц,7038.8
215882,предыдущий_месяц,6127.5
215882,препредыдущий_месяц,5226.0
215883,текущий_месяц,5416.1
215883,препредыдущий_месяц,5303.0
215883,предыдущий_месяц,5173.0
215884,препредыдущий_месяц,4626.0
215884,предыдущий_месяц,4113.0
215884,текущий_месяц,3798.4
215885,препредыдущий_месяц,5326.0
215885,предыдущий_месяц,5150.5
215885,текущий_месяц,5128.4
215886,препредыдущий_месяц,4741.0
215886,предыдущий_месяц,5035.0
215886,текущий_месяц,5419.8
215887,препредыдущий_месяц,4538.0
215887,предыдущий_месяц,4829.0
215887,текущий_месяц,5211.2
215888,препредыдущий_месяц,4876.0
215888,текущий_месяц,5055.7
215888,предыдущий_месяц,5252.0
215889,текущий_месяц,5341.8
215889,препредыдущий_месяц,5315.0
215889,предыдущий_месяц,4541.0
215890,текущий_месяц,4977.8
215890,препредыдущий_месяц,4859.0
215890,предыдущий_месяц,4853.0
215891,текущий_месяц,4079.2
215891,препредыдущий_месяц,5086.0
215891,предыдущий_месяц,4477.0
215892,текущий_месяц,7401.6
215892,препредыдущий_месяц,5124.0
215892,предыдущий_месяц,6274.5
215893,препредыдущий_месяц,5016.0
215893,предыдущий_месяц,4936.5
215893,текущий_месяц,4997.6
215894,предыдущий_месяц,6149.0
215894,текущий_месяц,5487.3
215894,препредыдущий_месяц,5236.0
215895,предыдущий_месяц,3130.0
215895,текущий_месяц,4345.5
215895,препредыдущий_месяц,4382.0
215896,предыдущий_месяц,4828.0
215896,текущий_месяц,4952.8
215896,препредыдущий_месяц,4822.0
215897,предыдущий_месяц,5004.5
215897,текущий_месяц,5606.4
215897,препредыдущий_месяц,4460.0
215898,текущий_месяц,4353.6
215898,препредыдущий_месяц,4346.0
215898,предыдущий_месяц,3428.0
215899,препредыдущий_месяц,5230.0
215899,предыдущий_месяц,4998.0
215899,текущий_месяц,5329.5
215900,препредыдущий_месяц,5241.0
215900,предыдущий_месяц,5005.5
215900,текущий_месяц,4931.4
215901,препредыдущий_месяц,5047.0
215901,предыдущий_месяц,4606.0
215901,текущий_месяц,4353.8
215902,препредыдущий_месяц,4818.0
215902,предыдущий_месяц,5439.0
215902,текущий_месяц,6107.2
215903,предыдущий_месяц,4502.0
215903,текущий_месяц,4615.1
215903,препредыдущий_месяц,4483.0
215904,текущий_месяц,5174.4
215904,препредыдущий_месяц,5204.0
215904,предыдущий_месяц,5118.5
215905,текущий_месяц,5310.1
215905,препредыдущий_месяц,5160.0
215905,предыдущий_месяц,5314.0
215906,текущий_месяц,4576.8
215906,препредыдущий_месяц,5102.0
215906,предыдущий_месяц,4751.0
215907,текущий_месяц,4915.8
215907,препредыдущий_месяц,4779.0
215907,предыдущий_месяц,4830.0
215908,текущий_месяц,4991.4
215908,предыдущий_месяц,4396.0
215908,препредыдущий_месяц,4933.0
215909,предыдущий_месяц,4496.0
215909,текущий_месяц,4687.1
215909,препредыдущий_месяц,4566.0
215910,предыдущий_месяц,5360.0
215910,текущий_месяц,5911.2
215910,препредыдущий_месяц,4874.0
215911,предыдущий_месяц,4597.0
215911,текущий_месяц,4318.8
215911,препредыдущий_месяц,5068.0
215912,предыдущий_месяц,5356.5
215912,текущий_месяц,5870.0
215912,препредыдущий_месяц,4914.0
215913,текущий_месяц,5078.1
215913,препредыдущий_месяц,4995.0
215913,предыдущий_месяц,4640.0
215914,препредыдущий_месяц,5416.0
215914,предыдущий_месяц,5642.0
215914,текущий_месяц,5575.7
215915,препредыдущий_месяц,4386.0
215915,предыдущий_месяц,3378.0
215915,текущий_месяц,4381.6
215916,препредыдущий_месяц,4714.0
215916,предыдущий_месяц,4708.0
215916,текущий_месяц,4832.8
215917,препредыдущий_месяц,4549.0
215917,предыдущий_месяц,3529.0
215917,текущий_месяц,4543.0
215918,предыдущий_месяц,4147.0
215918,текущий_месяц,4043.0
215918,препредыдущий_месяц,4417.0
215919,текущий_месяц,4792.8
215919,предыдущий_месяц,4791.5
215919,препредыдущий_месяц,4940.0
215920,текущий_месяц,4838.2
215920,предыдущий_месяц,4547.0
215920,препредыдущий_месяц,4733.0
215921,предыдущий_месяц,4618.5
215921,препредыдущий_месяц,5208.0
215921,текущий_месяц,4237.6
215922,препредыдущий_месяц,4833.0
215922,текущий_месяц,6122.2
215922,предыдущий_месяц,5454.0
215923,препредыдущий_месяц,4853.0
215923,текущий_месяц,4515.4
215923,предыдущий_месяц,4602.5
215924,препредыдущий_месяц,4809.0
215924,предыдущий_месяц,5130.0
215924,текущий_месяц,5538.2
215925,предыдущий_месяц,4458.0
215925,текущий_месяц,4094.0
215925,препредыдущий_месяц,5028.0
215926,предыдущий_месяц,5616.0
215926,текущий_месяц,5331.3
215926,препредыдущий_месяц,5138.0
215927,предыдущий_месяц,5108.0
215927,текущий_месяц,4968.9
215927,препредыдущий_месяц,4798.0
215928,предыдущий_месяц,5653.5
215928,текущий_месяц,5857.6
215928,препредыдущий_месяц,5568.0
215929,предыдущий_месяц,5481.0
215929,препредыдущий_месяц,4983.0
215929,текущий_месяц,6042.6
215930,препредыдущий_месяц,4493.0
215930,предыдущий_месяц,4273.0
215930,текущий_месяц,4594.1
215931,препредыдущий_месяц,5263.0
215931,предыдущий_месяц,5665.0
215931,текущий_месяц,6143.4
215932,препредыдущий_месяц,4445.0
215932,предыдущий_месяц,3350.0
215932,текущий_месяц,4429.0
215933,препредыдущий_месяц,5532.0
215933,предыдущий_месяц,6102.0
215933,текущий_месяц,6726.0
215934,предыдущий_месяц,5090.0
215934,текущий_месяц,5773.8
215934,препредыдущий_месяц,4451.0
215935,текущий_месяц,5586.0
215935,препредыдущий_месяц,5274.0
215935,предыдущий_месяц,5371.5
215936,текущий_месяц,5873.0
215936,препредыдущий_месяц,4763.0
215936,предыдущий_месяц,5288.0
215937,текущий_месяц,5044.6
215937,препредыдущий_месяц,4545.0
215937,предыдущий_месяц,4743.0
215938,текущий_месяц,7338.2
215938,препредыдущий_месяц,4439.0
215938,предыдущий_месяц,5922.5
215939,препредыдущий_месяц,5509.0
215939,предыдущий_месяц,4709.5
215939,текущий_месяц,4146.6
215940,предыдущий_месяц,4525.0
215940,текущий_месяц,4799.3
215940,препредыдущий_месяц,4691.0
215941,предыдущий_месяц,4701.0
215941,текущий_месяц,5192.4
215941,препредыдущий_месяц,5118.0
215942,предыдущий_месяц,4139.0
215942,текущий_месяц,3843.9
215942,препредыдущий_месяц,4629.0
215943,предыдущий_месяц,4423.0
215943,текущий_месяц,4983.3
215943,препредыдущий_месяц,4919.0
215944,текущий_месяц,5424.4
215944,препредыдущий_месяц,5216.0
215944,предыдущий_месяц,5804.0
215945,препредыдущий_месяц,5004.0
215945,предыдущий_месяц,4420.5
215945,текущий_месяц,4044.8
215946,препредыдущий_месяц,4473.0
215946,предыдущий_месяц,5343.0
215946,текущий_месяц,6227.0
215947,препредыдущий_месяц,5193.0
215947,предыдущий_месяц,4860.0
215947,текущий_месяц,4701.4
215948,препредыдущий_месяц,4962.0
215948,предыдущий_месяц,3992.0
215948,текущий_месяц,4963.1
215949,препредыдущий_месяц,5396.0
215949,текущий_месяц,6760.8
215949,предыдущий_месяц,6057.5
215950,текущий_месяц,5869.4
215950,препредыдущий_месяц,4415.0
215950,предыдущий_месяц,5124.5
215951,текущий_месяц,4897.8
215951,препредыдущий_месяц,4667.0
215951,предыдущий_месяц,4721.0
215952,текущий_месяц,5682.8
215952,препредыдущий_месяц,4864.0
215952,предыдущий_месяц,5233.0
215953,текущий_месяц,4839.3
215953,препредыдущий_месяц,4690.0
215953,предыдущий_месяц,4838.0
215954,препредыдущий_месяц,4644.0
215954,предыдущий_месяц,5578.5
215954,текущий_месяц,6518.4
215955,предыдущий_месяц,4072.0
215955,текущий_месяц,4813.0
215955,препредыдущий_месяц,4777.0
215956,предыдущий_месяц,5165.0
215956,текущий_месяц,5392.5
215956,препредыдущий_месяц,5277.0
215957,предыдущий_месяц,5276.5
215957,текущий_месяц,5374.0
215957,препредыдущий_месяц,5314.0
215958,предыдущий_месяц,4448.5
215958,текущий_месяц,4439.4
215958,препредыдущий_месяц,4609.0
215959,предыдущий_месяц,5346.5
215959,препредыдущий_месяц,5021.0
215959,текущий_месяц,5758.6
215960,препредыдущий_месяц,4829.0
215960,предыдущий_месяц,4561.0
215960,текущий_месяц,4923.7
215961,препредыдущий_месяц,5261.0
215961,предыдущий_месяц,5460.5
215961,текущий_месяц,5763.4
215962,препредыдущий_месяц,4872.0
215962,предыдущий_месяц,4917.0
215962,текущий_месяц,5008.0
215963,препредыдущий_месяц,5293.0
215963,предыдущий_месяц,5143.0
215963,текущий_месяц,5143.0
215964,предыдущий_месяц,4725.0
215964,текущий_месяц,5120.2
215964,препредыдущий_месяц,5031.0
215965,текущий_месяц,5650.2
215965,препредыдущий_месяц,5103.0
215965,предыдущий_месяц,5326.5
215966,текущий_месяц,5561.6
215966,препредыдущий_месяц,5388.0
215966,предыдущий_месяц,5715.0
215967,текущий_месяц,6584.0
215967,препредыдущий_месяц,4382.0
215967,предыдущий_месяц,5492.0
215968,текущий_месяц,6017.2
215968,препредыдущий_месяц,4742.0
215968,предыдущий_месяц,5355.5
215969,текущий_месяц,4542.7
215969,предыдущий_месяц,3803.0
215969,препредыдущий_месяц,4506.0
215970,предыдущий_месяц,4828.0
215970,текущий_месяц,5077.6
215970,препредыдущий_месяц,4690.0
215971,предыдущий_месяц,5529.5
215971,текущий_месяц,6485.0
215971,препредыдущий_месяц,4577.0
215972,предыдущий_месяц,3732.5
215972,текущий_месяц,3237.2
215972,препредыдущий_месяц,4454.0
215973,предыдущий_месяц,3986.0
215973,текущий_месяц,3302.2
215973,препредыдущий_месяц,4925.0
215974,текущий_месяц,3928.6
215974,препредыдущий_месяц,4899.0
215974,предыдущий_месяц,4309.5
215975,препредыдущий_месяц,5124.0
215975,предыдущий_месяц,5902.5
215975,текущий_месяц,6707.2
215976,препредыдущий_месяц,5028.0
215976,предыдущий_месяц,5461.0
215976,текущий_месяц,5215.3
215977,препредыдущий_месяц,5618.0
215977,предыдущий_месяц,5693.0
215977,текущий_месяц,5888.0
215978,препредыдущий_месяц,4948.0
215978,предыдущий_месяц,5776.0
215978,текущий_месяц,6623.6
215979,предыдущий_месяц,4981.5
215979,текущий_месяц,5128.4
215979,препредыдущий_месяц,4962.0
215980,текущий_месяц,4560.7
215980,препредыдущий_месяц,4520.0
215980,предыдущий_месяц,3847.0
215981,текущий_месяц,5458.1
215981,препредыдущий_месяц,5276.0
215981,предыдущий_месяц,5670.0
215982,текущий_месяц,4605.2
215982,препредыдущий_месяц,5262.0
215982,предыдущий_месяц,4840.5
215983,текущий_месяц,5384.5
215983,препредыдущий_месяц,5375.0
215983,предыдущий_месяц,4468.0
215984,препредыдущий_месяц,4781.0
215984,предыдущий_месяц,5529.5
215984,текущий_месяц,6308.2
215985,предыдущий_месяц,5388.0
215985,текущий_месяц,5661.0
215985,препредыдущий_месяц,5223.0
215986,предыдущий_месяц,5296.0
215986,текущий_месяц,5433.8
215986,препредыдущий_месяц,5305.0
215987,предыдущий_месяц,5885.5
215987,текущий_месяц,6937.2
215987,препредыдущий_месяц,4822.0
215988,предыдущий_месяц,4422.0
215988,текущий_месяц,5021.3
215988,препредыдущий_месяц,4962.0
215989,предыдущий_месяц,6159.5
215989,препредыдущий_месяц,4982.0
215989,текущий_месяц,7310.0
215990,препредыдущий_месяц,4997.0
215990,предыдущий_месяц,4966.0
215990,текущий_месяц,5123.3
215991,препредыдущий_месяц,4977.0
215991,предыдущий_месяц,4701.0
215991,текущий_месяц,4591.8
215992,препредыдущий_месяц,5027.0
215992,предыдущий_месяц,5063.0
215992,текущий_месяц,5161.8
215993,препредыдущий_месяц,4743.0
215993,предыдущий_месяц,4554.0
215993,текущий_месяц,4520.2
215994,текущий_месяц,5106.6
215994,препредыдущий_месяц,5075.0
215994,предыдущий_месяц,4337.0
215995,текущий_месяц,5131.5
215995,препредыдущий_месяц,4991.0
215995,предыдущий_месяц,5073.0
215996,предыдущий_месяц,4284.5
215996,текущий_месяц,4083.0
215996,препредыдущий_месяц,4667.0
215997,текущий_месяц,4940.3
215997,предыдущий_месяц,4770.0
215997,препредыдущий_месяц,4817.0
215998,предыдущий_месяц,4342.0
215998,препредыдущий_месяц,4342.0
215998,текущий_месяц,4472.0
215999,препредыдущий_месяц,4703.0
215999,предыдущий_месяц,4961.0
215999,текущий_месяц,5314.6
216000,предыдущий_месяц,5289.0
216000,текущий_месяц,5460.6
216000,препредыдущий_месяц,5241.0
216001,предыдущий_месяц,5700.5
216001,препредыдущий_месяц,4541.0
216001,текущий_месяц,6835.4
216002,препредыдущий_месяц,4727.0
216002,текущий_месяц,6853.4
216002,предыдущий_месяц,5796.5
216003,препредыдущий_месяц,4833.0
216003,предыдущий_месяц,3903.0
216003,текущий_месяц,3227.0
216004,текущий_месяц,5483.0
216004,предыдущий_месяц,6029.0
216004,препредыдущий_месяц,5249.0
216005,текущий_месяц,5202.0
216005,предыдущий_месяц,5345.0
216005,препредыдущий_месяц,5030.0
216006,текущий_месяц,4969.1
216006,предыдущий_месяц,4791.0
216006,препредыдущий_месяц,4846.0
216007,предыдущий_месяц,3390.0
216007,текущий_месяц,4420.9
216007,препредыдущий_месяц,4429.0
216008,препредыдущий_месяц,4999.0
216008,предыдущий_месяц,5690.5
216008,текущий_месяц,6419.8
216009,препредыдущий_месяц,4591.0
216009,предыдущий_месяц,5029.0
216009,текущий_месяц,5538.6
216010,препредыдущий_месяц,5028.0
216010,текущий_месяц,4581.2
216010,предыдущий_месяц,4719.0
216011,препредыдущий_месяц,4893.0
216011,текущий_месяц,6966.2
216011,предыдущий_месяц,5934.0
216012,текущий_месяц,5951.0
216012,препредыдущий_месяц,4771.0
216012,предыдущий_месяц,5333.5
216013,предыдущий_месяц,5324.5
216013,текущий_месяц,5286.8
216013,препредыдущий_месяц,5518.0
216014,препредыдущий_месяц,5140.0
216014,текущий_месяц,5337.2
216014,предыдущий_месяц,5176.0
216015,препредыдущий_месяц,5492.0
216015,предыдущий_месяц,4466.0
216015,текущий_месяц,3706.8
216016,текущий_месяц,3968.0
216016,препредыдущий_месяц,4958.0
216016,предыдущий_месяц,4358.0
216017,предыдущий_месяц,3841.0
216017,препредыдущий_месяц,4496.0
216017,текущий_месяц,4539.1
216018,предыдущий_месяц,5005.5
216018,текущий_месяц,5625.6
216018,препредыдущий_месяц,4440.0
216019,предыдущий_месяц,3670.0
216019,текущий_месяц,4702.2
216019,препредыдущий_месяц,4711.0
216020,предыдущий_месяц,4693.0
216020,препредыдущий_месяц,4736.0
216020,текущий_месяц,4860.7
216021,препредыдущий_месяц,4660.0
216021,предыдущий_месяц,4143.0
216021,текущий_месяц,4721.5
216022,текущий_месяц,4971.0
216022,предыдущий_месяц,4906.0
216022,препредыдущий_месяц,4981.0
216023,текущий_месяц,4386.3
216023,препредыдущий_месяц,4338.0
216023,предыдущий_месяц,3722.0
216024,текущий_месяц,4311.4
216024,препредыдущий_месяц,5615.0
216024,предыдущий_месяц,4847.0
216025,препредыдущий_месяц,5123.0
216025,предыдущий_месяц,4970.0
216025,текущий_месяц,5232.6
216026,препредыдущий_месяц,5030.0
216026,предыдущий_месяц,4941.5
216026,текущий_месяц,4994.8
216027,текущий_месяц,4728.8
216027,препредыдущий_месяц,5534.0
216027,предыдущий_месяц,5033.0
216028,предыдущий_месяц,4785.5
216028,текущий_месяц,4994.8
216028,препредыдущий_месяц,4694.0
216029,текущий_месяц,4880.9
216029,препредыдущий_месяц,4837.0
216029,предыдущий_месяц,4188.0
216030,предыдущий_месяц,4914.0
216030,текущий_месяц,4711.2
216030,препредыдущий_месяц,5298.0
216031,текущий_месяц,5149.2
216031,предыдущий_месяц,4903.5
216031,препредыдущий_месяц,4770.0
216032,предыдущий_месяц,5651.0
216032,текущий_месяц,5362.4
216032,препредыдущий_месяц,5168.0
216033,текущий_месяц,5088.1
216033,предыдущий_месяц,4403.0
216033,препредыдущий_месяц,5043.0
216034,текущий_месяц,5514.4
216034,предыдущий_месяц,5218.0
216034,препредыдущий_месяц,5026.0
216035,предыдущий_месяц,3615.0
216035,препредыдущий_месяц,4763.0
216035,текущий_месяц,4739.5
216036,препредыдущий_месяц,4592.0
216036,текущий_месяц,4721.5
216036,предыдущий_месяц,4585.0
216037,препредыдущий_месяц,4587.0
216037,текущий_месяц,5120.2
216037,предыдущий_месяц,4803.0
216038,текущий_месяц,5227.7
216038,препредыдущий_месяц,5123.0
216038,предыдущий_месяц,4930.0
216039,препредыдущий_месяц,4451.0
216039,предыдущий_месяц,4988.0
216039,текущий_месяц,5583.4
216040,препредыдущий_месяц,5003.0
216040,предыдущий_месяц,3929.0
216040,текущий_месяц,4989.8
216041,предыдущий_месяц,5277.5
216041,текущий_месяц,5962.6
216041,препредыдущий_месяц,4637.0
216042,предыдущий_месяц,4363.0
216042,препредыдущий_месяц,4433.0
216042,текущий_месяц,4554.1
216043,текущий_месяц,4885.8
216043,предыдущий_месяц,4488.0
216043,препредыдущий_месяц,4797.0
216044,предыдущий_месяц,4885.0
216044,препредыдущий_месяц,4945.0
216044,текущий_месяц,4963.0
216045,препредыдущий_месяц,5109.0
216045,предыдущий_месяц,5152.5
216045,текущий_месяц,5320.2
216046,текущий_месяц,5689.6
216046,препредыдущий_месяц,4840.0
216046,предыдущий_месяц,5225.5
216047,текущий_месяц,6262.0
216047,препредыдущий_месяц,5194.0
216047,предыдущий_месяц,5696.5
216048,текущий_месяц,5700.0
216048,препредыдущий_месяц,5574.0
216048,предыдущий_месяц,5544.0
216049,текущий_месяц,4163.0
216049,препредыдущий_месяц,4971.0
216049,предыдущий_месяц,4468.5
216050,предыдущий_месяц,5556.5
216050,препредыдущий_месяц,5573.0
216050,текущий_месяц,5672.2
216051,текущий_месяц,4264.4
216051,препредыдущий_месяц,4882.0
216051,предыдущий_месяц,4481.5
216052,текущий_месяц,6453.6
216052,препредыдущий_месяц,5408.0
216052,предыдущий_месяц,5898.5
216053,предыдущий_месяц,5145.0
216053,текущий_месяц,5275.0
216053,препредыдущий_месяц,5145.0
216054,препредыдущий_месяц,5012.0
216054,предыдущий_месяц,5964.5
216054,текущий_месяц,6920.0
216055,препредыдущий_месяц,5166.0
216055,текущий_месяц,5294.4
216055,предыдущий_месяц,5154.0
216056,препредыдущий_месяц,5442.0
216056,предыдущий_месяц,4636.5
216056,текущий_месяц,4068.4
216057,предыдущий_месяц,5702.0
216057,препредыдущий_месяц,4730.0
216057,текущий_месяц,4989.6
216058,текущий_месяц,5343.4
216058,препредыдущий_месяц,5289.0
216058,предыдущий_месяц,4722.0
216059,препредыдущий_месяц,4674.0
216059,текущий_месяц,4885.7
216059,предыдущий_месяц,5290.0
216060,препредыдущий_месяц,4792.0
216060,текущий_месяц,4737.2
216060,предыдущий_месяц,4693.0
216061,препредыдущий_месяц,4802.0
216061,предыдущий_месяц,5499.5
216061,текущий_месяц,6234.0
216062,текущий_месяц,6602.6
216062,предыдущий_месяц,5534.0
216062,препредыдущий_месяц,4451.0
216063,предыдущий_месяц,4074.0
216063,текущий_месяц,4555.0
216063,препредыдущий_месяц,4479.0
216064,предыдущий_месяц,5556.0
216064,текущий_месяц,5839.4
216064,препредыдущий_месяц,5379.0
216065,текущий_месяц,6122.2
216065,предыдущий_месяц,5233.0
216065,препредыдущий_месяц,4357.0
216066,предыдущий_месяц,4831.0
216066,текущий_месяц,4825.8
216066,препредыдущий_месяц,4987.0
216067,препредыдущий_месяц,4866.0
216067,предыдущий_месяц,5533.0
216067,текущий_месяц,5084.5
216068,препредыдущий_месяц,5035.0
216068,предыдущий_месяц,5366.0
216068,текущий_месяц,5208.7
216069,текущий_месяц,5570.6
216069,препредыдущий_месяц,4959.0
216069,предыдущий_месяц,5217.0
216070,препредыдущий_месяц,4771.0
216070,текущий_месяц,3481.4
216070,предыдущий_месяц,4010.5
216071,текущий_месяц,5350.2
216071,предыдущий_месяц,4812.0
216071,препредыдущий_месяц,4341.0
216072,препредыдущий_месяц,4408.0
216072,предыдущий_месяц,4616.0
216072,текущий_месяц,4565.3
216073,препредыдущий_месяц,5155.0
216073,предыдущий_месяц,5104.0
216073,текущий_месяц,5189.8
216074,препредыдущий_месяц,5362.0
216074,текущий_месяц,5456.7
216074,предыдущий_месяц,5094.0
216075,текущий_месяц,5011.4
216075,предыдущий_месяц,5137.5
216075,препредыдущий_месяц,5433.0
216076,текущий_месяц,5431.7
216076,препредыдущий_месяц,5363.0
216076,предыдущий_месяц,4900.0
216077,текущий_месяц,6299.2
216077,препредыдущий_месяц,4856.0
216077,предыдущий_месяц,5559.5
216078,препредыдущий_месяц,4859.0
216078,предыдущий_месяц,4542.5
216078,текущий_месяц,4398.2
216079,препредыдущий_месяц,5083.0
216079,предыдущий_месяц,4284.0
216079,текущий_месяц,5106.9
216080,текущий_месяц,5415.2
216080,препредыдущий_месяц,4658.0
216080,предыдущий_месяц,4994.0
216081,препредыдущий_месяц,5122.0
216081,текущий_месяц,4064.8
216081,предыдущий_месяц,4486.0
216082,препредыдущий_месяц,5145.0
216082,предыдущий_месяц,4224.0
216082,текущий_месяц,3555.8
216083,текущий_месяц,7182.2
216083,препредыдущий_месяц,4773.0
216083,предыдущий_месяц,5994.0
216084,текущий_месяц,5074.9
216084,препредыдущий_месяц,4952.0
216084,предыдущий_месяц,4902.0
216085,предыдущий_месяц,5344.5
216085,текущий_месяц,5988.0
216085,препредыдущий_месяц,4752.0
216086,препредыдущий_месяц,4667.0
216086,текущий_месяц,4962.2
216086,предыдущий_месяц,4755.5
216087,предыдущий_месяц,5140.0
216087,текущий_месяц,5084.1
216087,препредыдущий_месяц,4926.0
216088,предыдущий_месяц,5137.5
216088,текущий_месяц,5183.0
216088,препредыдущий_месяц,5235.0
216089,предыдущий_месяц,5437.0
216089,препредыдущий_месяц,4953.0
216089,текущий_месяц,5986.9
216090,препредыдущий_месяц,5320.0
216090,предыдущий_месяц,5359.0
216090,текущий_месяц,5522.8
216091,препредыдущий_месяц,4534.0
216091,предыдущий_месяц,5299.0
216091,текущий_месяц,6092.0
216092,препредыдущий_месяц,4678.0
216092,текущий_месяц,5771.2
216092,предыдущий_месяц,5194.0
216093,препредыдущий_месяц,4466.0
216093,текущий_месяц,4597.2
216093,предыдущий_месяц,4475.0
216094,предыдущий_месяц,3413.0
216094,препредыдущий_месяц,4590.0
216094,текущий_месяц,4563.5
216095,предыдущий_месяц,4917.0
216095,текущий_месяц,5031.4
216095,препредыдущий_месяц,4935.0
216096,текущий_месяц,5865.8
216096,препредыдущий_месяц,4543.0
216096,предыдущий_месяц,5182.0
216097,текущий_месяц,6249.2
216097,предыдущий_месяц,5353.5
216097,препредыдущий_месяц,4470.0
216098,предыдущий_месяц,3848.5
216098,текущий_месяц,3402.6
216098,препредыдущий_месяц,4513.0
216099,предыдущий_месяц,5420.0
216099,препредыдущий_месяц,5261.0
216099,текущий_месяц,5412.2
216100,препредыдущий_месяц,4985.0
216100,предыдущий_месяц,5409.0
216100,текущий_месяц,5171.1
216101,текущий_месяц,4975.7
216101,препредыдущий_месяц,4961.0
216101,предыдущий_месяц,4093.0
216102,текущий_месяц,4154.0
216102,препредыдущий_месяц,5046.0
216102,предыдущий_месяц,4498.5
216103,препредыдущий_месяц,4942.0
216103,текущий_месяц,7410.0
216103,предыдущий_месяц,6194.5
216104,текущий_месяц,4107.8
216104,предыдущий_месяц,4626.5
216104,препредыдущий_месяц,5375.0
216105,текущий_месяц,6270.0
216105,предыдущий_месяц,5496.5
216105,препредыдущий_месяц,4754.0
216106,предыдущий_месяц,3865.0
216106,текущий_месяц,4739.9
216106,препредыдущий_месяц,4454.0
216107,предыдущий_месяц,3619.0
216107,текущий_месяц,4556.3
216107,препредыдущий_месяц,4550.0
216108,текущий_месяц,3956.0
216108,предыдущий_месяц,4333.0
216108,препредыдущий_месяц,4918.0
216109,предыдущий_месяц,5304.0
216109,текущий_месяц,5543.2
216109,препредыдущий_месяц,5178.0
216110,препредыдущий_месяц,4489.0
216110,предыдущий_месяц,4729.0
216110,текущий_месяц,4651.0
216111,препредыдущий_месяц,4809.0
216111,текущий_месяц,4880.9
216111,предыдущий_месяц,4370.0
216112,текущий_месяц,5339.6
216112,препредыдущий_месяц,5428.0
216112,предыдущий_месяц,5311.0
216113,текущий_месяц,5344.6
216113,предыдущий_месяц,4828.5
216113,препредыдущий_месяц,4383.0
216114,препредыдущий_месяц,5067.0
216114,текущий_месяц,3979.0
216114,предыдущий_месяц,4414.5
216115,предыдущий_месяц,4802.5
216115,препредыдущий_месяц,4543.0
216115,текущий_месяц,5157.4
216116,текущий_месяц,5067.8
216116,предыдущий_месяц,5138.0
216116,препредыдущий_месяц,4907.0
216117,препредыдущий_месяц,4603.0
216117,предыдущий_месяц,4391.5
216117,текущий_месяц,4338.2
216118,предыдущий_месяц,3111.0
216118,текущий_месяц,4412.3
216118,препредыдущий_месяц,4462.0
216119,предыдущий_месяц,5004.0
216119,текущий_месяц,5004.0
216119,препредыдущий_месяц,5154.0
216120,текущий_месяц,6115.8
216120,препредыдущий_месяц,4429.0
216120,предыдущий_месяц,5263.0
216121,текущий_месяц,5449.8
216121,препредыдущий_месяц,5219.0
216121,предыдущий_месяц,5273.0
216122,текущий_месяц,4681.4
216122,предыдущий_месяц,4593.0
216122,препредыдущий_месяц,4545.0
216123,предыдущий_месяц,4426.0
216123,препредыдущий_месяц,4579.0
216123,текущий_месяц,4423.4
216124,текущий_месяц,4929.4
216124,предыдущий_месяц,4990.5
216124,препредыдущий_месяц,5211.0
216125,препредыдущий_месяц,5235.0
216125,текущий_месяц,5594.6
216125,предыдущий_месяц,5358.0
216126,препредыдущий_месяц,5279.0
216126,текущий_месяц,5528.6
216126,предыдущий_месяц,6176.0
216127,препредыдущий_месяц,4833.0
216127,текущий_месяц,6097.0
216127,предыдущий_месяц,5440.5
216128,препредыдущий_месяц,5125.0
216128,предыдущий_месяц,4936.0
216128,текущий_месяц,4902.2
216129,предыдущий_месяц,4529.5
216129,текущий_месяц,4091.4
216129,препредыдущий_месяц,5185.0
216130,предыдущий_месяц,5256.0
216130,текущий_месяц,5284.6
216130,препредыдущий_месяц,5139.0
216131,предыдущий_месяц,5169.0
216131,препредыдущий_месяц,5464.0
216131,текущий_месяц,5555.1
216132,препредыдущий_месяц,4624.0
216132,текущий_месяц,5064.8
216132,предыдущий_месяц,4790.5
216133,препредыдущий_месяц,4468.0
216133,текущий_месяц,6306.0
216133,предыдущий_месяц,5383.0
216134,препредыдущий_месяц,4590.0
216134,текущий_месяц,5347.2
216134,предыдущий_месяц,4926.0
216135,предыдущий_месяц,6039.5
216135,препредыдущий_месяц,5357.0
216135,текущий_месяц,6761.0
216136,предыдущий_месяц,4608.5
216136,текущий_месяц,4404.4
216136,препредыдущий_месяц,4994.0
216137,предыдущий_месяц,5569.0
216137,текущий_месяц,6252.8
216137,препредыдущий_месяц,4930.0
216138,предыдущий_месяц,5155.5
216138,препредыдущий_месяц,5202.0
216138,текущий_месяц,5245.2
216139,предыдущий_месяц,5063.0
